Word1	Word2	Similarity
crush	overpower	0.4315
overpower	subdue	0.6322
subdue	upend	0.3486
upend	6392 51	N/A
6392 51	CFA	N/A
CFA	total	0.0638
total	tally	0.4582
tally	count	0.5256
count	tabulate	0.3546
tabulate	tabulation	0.5652
tabulation	tabulator	0.5611
tabulator	ballot	0.3697
ballot	vote	0.6216
vote	poll	0.4495
poll	precinct	0.1888
precinct	voter	0.4237
voter	elector	0.5773
elector	electorate	0.4838
electorate	election	0.5620
election	electoral	0.7148
electoral	constituency	0.4596
constituency	primary	0.2752
primary	caucus	0.3439
caucus	presidential	0.3693
presidential	gubernatorial	0.6669
gubernatorial	6392 52	N/A
6392 52	CFA	N/A
CFA	distract	0.0087
distract	divert	0.5405
divert	detract	0.3675
detract	undermine	0.5022
undermine	jeopardize	0.7036
jeopardize	threaten	0.6904
threaten	imperil	0.7158
imperil	disrupt	0.5105
disrupt	endanger	0.5453
endanger	impede	0.5939
impede	obstruct	0.7189
obstruct	hinder	0.6270
hinder	impair	0.6670
impair	inhibit	0.6441
inhibit	interfere	0.5245
interfere	alter	0.4912
alter	curtail	0.4557
curtail	restrict	0.7283
restrict	suppresse	N/A
suppresse	stifle	N/A
stifle	6392 53	N/A
6392 53	CFA	N/A
CFA	basin	0.0654
basin	reservoir	0.6027
reservoir	aquifer	0.6275
aquifer	groundwater	0.8414
groundwater	water	0.6588
water	wastewater	0.6212
wastewater	sewage	0.8044
sewage	sewer	0.7513
sewer	sewerage	0.7252
sewerage	effluent	0.5942
effluent	drainage	0.5005
drainage	septic	0.6116
septic	waterline	0.4452
waterline	hydrant	0.4776
hydrant	manhole	0.4790
manhole	culvert	0.5704
culvert	dike	0.5044
dike	floodplain	0.4817
floodplain	wetland	0.6881
wetland	watercourse	0.6535
watercourse	6392 54	N/A
6392 54	CFA	N/A
CFA	societal	0.0762
societal	society	0.6406
society	culture	0.5303
culture	cultural	0.6213
cultural	multicultural	0.5786
multicultural	multiculturalism	0.5992
multiculturalism	pluralism	0.5641
pluralism	pluralist	0.7194
pluralist	democratic	0.6913
democratic	pluralistic	0.6644
pluralistic	democracy	0.5722
democracy	democratization	0.7039
democratization	democratize	0.5827
democratize	autocracy	0.3938
autocracy	despotism	0.7016
despotism	dictatorship	0.6198
dictatorship	totalitarianism	0.6052
totalitarianism	totalitarian	0.7064
totalitarian	fascism	0.6066
fascism	socialism	0.6273
socialism	6392 55	N/A
6392 55	CFA	N/A
CFA	interrupt	-0.0358
interrupt	disrupt	0.6372
disrupt	halt	0.4060
halt	curtail	0.4985
curtail	curb	0.6952
curb	hamper	0.3071
hamper	stymie	0.6367
stymie	thwart	0.7279
thwart	hinder	0.5254
hinder	hamstring	0.1382
hamstring	undermine	0.0861
undermine	jeopardize	0.7036
jeopardize	impede	0.6293
impede	interfere	0.6318
interfere	sabotage	0.3263
sabotage	scuttle	0.4839
scuttle	scupper	0.6806
scupper	derail	0.6727
derail	sidetrack	0.4513
sidetrack	overshadow	0.3132
overshadow	6392 57	N/A
6392 57	CFA	N/A
CFA	achievement	0.0312
achievement	attainment	0.5220
attainment	accomplishment	0.2718
accomplishment	success	0.4916
success	triumph	0.4348
triumph	victory	0.8288
victory	win	0.8021
win	clinch	0.7246
clinch	defeat	0.4895
defeat	drub	0.4636
drub	shellac	0.1390
shellac	trounce	0.0888
trounce	rout	0.5559
rout	thrash	0.2609
thrash	wallop	0.2659
wallop	thump	0.4521
thump	beat	0.4267
beat	maul	0.3081
maul	hammering	0.2201
hammering	drubbing	0.4843
drubbing	6392 58	N/A
6392 58	CFA	N/A
CFA	transcendentalist	0.0560
transcendentalist	transcendentalism	0.6788
transcendentalism	gnosticism	0.6472
gnosticism	deism	0.6673
deism	pantheism	0.6498
pantheism	pantheistic	0.6824
pantheistic	immanence	0.6245
immanence	metaphysic	0.5317
metaphysic	metaphysical	0.5299
metaphysical	mysticism	0.6063
mysticism	mystic	0.6708
mystic	mystical	0.8115
mystical	supernatural	0.6855
supernatural	demonic	0.6278
demonic	necromancy	0.5465
necromancy	mesmerism	0.5724
mesmerism	bewitchment	0.6039
bewitchment	gnostic	0.5111
gnostic	transubstantiation	0.6221
transubstantiation	beatitude	0.5723
beatitude	6392 59	N/A
6392 59	CFA	N/A
CFA	prescient	-0.0628
prescient	prescience	0.5355
prescience	perspicacity	0.6083
perspicacity	erudition	0.6041
erudition	eloquence	0.6653
eloquence	articulateness	0.6723
articulateness	intellect	0.6069
intellect	perceptiveness	0.5698
perceptiveness	irascibility	0.5747
irascibility	gregariousness	0.6059
gregariousness	affability	0.6308
affability	geniality	0.7026
geniality	amiability	0.6621
amiability	charisma	0.5198
charisma	tirelessness	0.5275
tirelessness	pugnacity	0.5177
pugnacity	imperiousness	0.5639
imperiousness	suavity	0.6004
suavity	impishness	0.6698
impishness	imperturbability	0.5850
imperturbability	6392 60	N/A
6392 60	CFA	N/A
CFA	launderer	0.0625
launderer	launder	0.4195
launder	smuggle	0.5515
smuggle	traffic	0.0720
traffic	trafficker	0.0900
trafficker	smuggler	0.6586
smuggler	gunrunner	0.4513
gunrunner	gangster	0.4807
gangster	gang	0.5685
gang	criminal	0.3857
criminal	crook	0.2871
crook	swindler	0.5235
swindler	scammer	0.5756
scammer	scam	0.6049
scam	fraud	0.6256
fraud	swindle	0.5636
swindle	scamme	N/A
scamme	con	N/A
con	defraud	0.2906
defraud	bilk	0.6954
bilk	6392 61	N/A
6392 61	CFA	N/A
CFA	prom	-0.0753
prom	cotillion	0.5768
cotillion	debs	0.5277
debs	formal	0.1957
formal	dress	0.1797
dress	frock	0.7257
frock	gown	0.7214
gown	pinafore	0.4817
pinafore	muumuus	0.5019
muumuus	negligee	0.5175
negligee	nightie	0.6462
nightie	nightgown	0.7069
nightgown	shirtwaist	0.4206
shirtwaist	blouse	0.4749
blouse	skirt	0.5947
skirt	cardigan	0.4588
cardigan	culotte	0.4734
culotte	legging	0.3654
legging	camisole	0.3696
camisole	chambray	0.6693
chambray	6392 62	N/A
6392 62	CFA	N/A
CFA	saver	0.0869
saver	depositor	0.1886
depositor	bank	0.5716
bank	lender	0.6342
lender	borrower	0.6854
borrower	mortgage	0.6376
mortgage	loan	0.6159
loan	lend	0.3141
lend	borrow	0.5399
borrow	borrowing	0.7355
borrowing	indebtedness	0.5333
indebtedness	repayment	0.5092
repayment	debt	0.5701
debt	refinance	0.5965
refinance	finance	0.4134
finance	liquidity	0.3594
liquidity	recapitalization	0.5060
recapitalization	deleverage	0.4680
deleverage	equity	0.4460
equity	investment	0.5898
investment	6392 63	N/A
6392 63	CFA	N/A
CFA	showboat	0.0340
showboat	bombastic	0.4066
bombastic	bluster	0.5543
bluster	bravado	0.6865
bravado	machismo	0.6528
machismo	manliness	0.6335
manliness	masculinity	0.7345
masculinity	femininity	0.6634
femininity	feminine	0.7478
feminine	sexiness	0.5838
sexiness	womanliness	0.6085
womanliness	womanly	0.6082
womanly	masculine	0.6631
masculine	manly	0.7489
manly	macho	0.7245
macho	butch	0.5970
butch	mannish	0.6007
mannish	butche	N/A
butche	androgynous	N/A
androgynous	sexy	0.5651
sexy	6392 64	N/A
6392 64	CFA	N/A
CFA	imus	0.0878
imus	yuu	0.6842
yuu	michele	0.6961
michele	jessie	0.7591
jessie	danielle	0.7129
danielle	lindsay	0.7468
lindsay	courtney	0.7075
courtney	lindsey	0.7176
lindsey	whitney	0.7518
whitney	jar	0.2046
jar	becky	0.2122
becky	lori	0.7497
lori	kristin	0.7347
kristin	jensen	0.7097
jensen	meyer	0.5728
meyer	nikki	0.4984
nikki	cynthia	0.7115
cynthia	nigel	0.6972
nigel	adrian	0.7595
adrian	christine	0.7063
christine	6392 65	N/A
6392 65	CFA	N/A
CFA	semiretire	N/A
semiretire	salesman	N/A
salesman	carpenter	0.5128
carpenter	machinist	0.6602
machinist	welder	0.7537
welder	electrician	0.7392
electrician	mechanic	0.6884
mechanic	repairman	0.6691
repairman	technician	0.6579
technician	handyman	0.4289
handyman	roofer	0.6199
roofer	plumber	0.5998
plumber	tradesman	0.6546
tradesman	bricklayer	0.5464
bricklayer	plasterer	0.6855
plasterer	glazi	N/A
glazi	joiner	N/A
joiner	upholsterer	0.4569
upholsterer	cabinetmaker	0.5584
cabinetmaker	craftsman	0.6382
craftsman	6392 66	N/A
6392 66	CFA	N/A
CFA	reran	0.0591
reran	rerun	0.3231
rerun	repeat	0.3432
repeat	airing	0.1644
airing	primetime	0.5284
primetime	viewership	0.6262
viewership	telecast	0.5788
telecast	air	0.2679
air	broadcast	0.3477
broadcast	televise	0.6323
televise	television	0.4349
television	televison	0.7541
televison	tv	0.6503
tv	televsion	0.5450
televsion	sportscast	0.4928
sportscast	newscast	0.6816
newscast	programming	0.4447
programming	program	0.2889
program	cablecast	0.1606
cablecast	rebroadcast	0.5803
rebroadcast	6392 67	N/A
6392 67	CFA	N/A
CFA	populism	0.0358
populism	nationalism	0.6316
nationalism	chauvinism	0.6873
chauvinism	parochialism	0.6351
parochialism	provincialism	0.6561
provincialism	elitism	0.5865
elitism	snobbishness	0.6763
snobbishness	snobbery	0.7462
snobbery	pretentiousness	0.6528
pretentiousness	pretension	0.7808
pretension	affectation	0.6604
affectation	pomposity	0.5928
pomposity	smugness	0.6493
smugness	pompousness	0.6022
pompousness	haughtiness	0.6447
haughtiness	condescension	0.6458
condescension	hauteur	0.5826
hauteur	imperiousness	0.6988
imperiousness	politesse	0.5937
politesse	grandiloquence	0.6325
grandiloquence	6392 68	N/A
6392 68	CFA	N/A
CFA	hydrofoil	0.0929
hydrofoil	ferryboat	0.5262
ferryboat	ferry	0.7704
ferry	boat	0.6005
boat	vessel	0.6985
vessel	warship	0.6773
warship	submarine	0.6786
submarine	ship	0.5555
ship	freighter	0.6829
freighter	tanker	0.5967
tanker	supertanker	0.6490
supertanker	cargoe	N/A
cargoe	cargo	N/A
cargo	freight	0.6984
freight	shipper	0.5418
shipper	shipping	0.5567
shipping	port	0.4976
port	seaport	0.7285
seaport	terminal	0.5039
terminal	airport	0.5421
airport	6392 69	N/A
6392 69	CFA	N/A
CFA	reaffirm	0.0485
reaffirm	affirm	0.7183
affirm	reiterate	0.5336
reiterate	emphasize	0.5481
emphasize	underline	0.6383
underline	underlining	0.7311
underlining	stress	0.0567
stress	underscore	0.1459
underscore	highlight	0.6500
highlight	illustrate	0.6539
illustrate	demonstrate	0.6069
demonstrate	reinforce	0.4920
reinforce	validate	0.5382
validate	confirm	0.4825
confirm	substantiate	0.5444
substantiate	vindicate	0.4208
vindicate	attest	0.2487
attest	testament	0.4554
testament	reflect	0.3573
reflect	exemplify	0.4488
exemplify	6392 70	N/A
6392 70	CFA	N/A
CFA	floss	0.0723
floss	toothbrush	0.5481
toothbrush	mouthwash	0.5805
mouthwash	deodorant	0.6102
deodorant	antiperspirant	0.6669
antiperspirant	lotion	0.6233
lotion	moisturizer	0.7718
moisturizer	moisturize	0.6798
moisturize	cleanser	0.5378
cleanser	shampoo	0.6311
shampoo	cream	0.4463
cream	astringent	0.2825
astringent	emollient	0.5469
emollient	petrolatum	0.4987
petrolatum	salicylic	0.7184
salicylic	whitener	0.4796
whitener	mouthwashe	N/A
mouthwashe	dentifrice	N/A
dentifrice	depilatory	0.5172
depilatory	pomade	0.3790
pomade	6392 71	N/A
6392 71	CFA	N/A
CFA	kopek	-0.0026
kopek	ruble	0.5420
ruble	zloty	0.6407
zloty	euro	0.6270
euro	kronor	0.4029
kronor	kroner	0.8071
kroner	franc	0.3516
franc	riyal	0.4266
riyal	dinar	0.6012
dinar	lira	0.6094
lira	shekel	0.5475
shekel	rupee	0.5218
rupee	pesos	0.4032
pesos	real	0.0521
real	yuan	0.0823
yuan	dong	0.6065
dong	yen	0.4823
yen	rand	0.5395
rand	shilling	0.4785
shilling	shill	0.3539
shill	6392 72	N/A
6392 72	CFA	N/A
CFA	gateway	0.0431
gateway	hub	0.6465
hub	destination	0.5147
destination	mecca	0.5234
mecca	hotbe	N/A
hotbe	epicenter	N/A
epicenter	birthplace	0.4461
birthplace	stronghold	0.4107
stronghold	heartland	0.5688
heartland	bastion	0.4823
bastion	hotbed	0.5648
hotbed	haven	0.5533
haven	oasis	0.6018
oasis	enclave	0.5241
enclave	outpost	0.5574
outpost	wasteland	0.4086
wasteland	backwater	0.4958
backwater	hellhole	0.4948
hellhole	shithole	0.5970
shithole	godforsaken	0.5504
godforsaken	6392 73	N/A
6392 73	CFA	N/A
CFA	lacey	-0.0371
lacey	lacy	0.6627
lacy	frilly	0.6708
frilly	chiffon	0.5906
chiffon	taffeta	0.7178
taffeta	tulle	0.7098
tulle	bodice	0.6863
bodice	pleat	0.5283
pleat	ruffle	0.3248
ruffle	sequin	0.3714
sequin	satin	0.6321
satin	organdy	0.6586
organdy	shirr	N/A
shirr	underskirt	N/A
underskirt	shantung	0.6116
shantung	voile	0.6600
voile	georgette	0.6262
georgette	chambray	0.5952
chambray	poplin	0.6913
poplin	placket	0.5619
placket	6392 74	N/A
6392 74	CFA	N/A
CFA	potential	0.0471
potential	potentiality	0.3864
potentiality	possibility	0.3059
possibility	opportunity	0.3124
opportunity	untapped	0.3473
untapped	unexplored	0.6257
unexplored	undiscovered	0.6473
undiscovered	unexploite	N/A
unexploite	underdeveloped	N/A
underdeveloped	undeveloped	0.5588
undeveloped	unspoile	N/A
unspoile	unspoilt	N/A
unspoilt	picturesque	0.5959
picturesque	idyllic	0.7077
idyllic	tranquil	0.7184
tranquil	serene	0.8140
serene	bucolic	0.6394
bucolic	verdant	0.6207
verdant	sylvan	0.6775
sylvan	lush	0.6253
lush	6392 75	N/A
6392 75	CFA	N/A
CFA	unsteadiness	-0.0068
unsteadiness	shakiness	0.4883
shakiness	uneasiness	0.5385
uneasiness	unease	0.8232
unease	disquiet	0.7883
disquiet	unhappiness	0.6970
unhappiness	discontentment	0.7317
discontentment	dissatisfaction	0.7410
dissatisfaction	disaffection	0.6790
disaffection	disenchantment	0.7386
disenchantment	discontent	0.7493
discontent	disillusionment	0.6550
disillusionment	frustration	0.5861
frustration	anger	0.7356
anger	resentment	0.7837
resentment	indignation	0.6077
indignation	outrage	0.7889
outrage	revulsion	0.7343
revulsion	disgust	0.6747
disgust	dismay	0.7360
dismay	6392 76	N/A
6392 76	CFA	N/A
CFA	woofer	0.0095
woofer	subwoofer	0.7466
subwoofer	stereo	0.6533
stereo	amplifier	0.6210
amplifier	amp	0.6727
amp	preamplifier	0.5774
preamplifier	ohm	0.5092
ohm	impedance	0.6649
impedance	inductance	0.7008
inductance	capacitance	0.7249
capacitance	resistor	0.6560
resistor	voltage	0.6245
voltage	phototransistor	0.5434
phototransistor	capacitor	0.6101
capacitor	rectifier	0.6690
rectifier	diode	0.6670
diode	transistor	0.6184
transistor	circuitry	0.5756
circuitry	oscillator	0.5511
oscillator	resonator	0.5650
resonator	6392 77	N/A
6392 77	CFA	N/A
CFA	duller	-0.0746
duller	quieter	0.5547
quieter	calmer	0.6390
calmer	calm	0.6323
calm	quiet	0.6278
quiet	serene	0.5471
serene	pleasant	0.5681
pleasant	restful	0.5647
restful	tranquil	0.6108
tranquil	placid	0.6703
placid	bucolic	0.5254
bucolic	sylvan	0.6608
sylvan	picturesque	0.6484
picturesque	idyllic	0.7077
idyllic	verdant	0.6139
verdant	lush	0.7508
lush	beautiful	0.5970
beautiful	gorgeous	0.8353
gorgeous	lovely	0.8014
lovely	delightful	0.7587
delightful	6392 78	N/A
6392 78	CFA	N/A
CFA	gravel	-0.0614
gravel	asphalt	0.7045
asphalt	blacktoppe	N/A
blacktoppe	roadwork	N/A
roadwork	resurface	0.4094
resurface	stripe	0.1678
stripe	paving	0.1053
paving	drainage	0.3565
drainage	culvert	0.5850
culvert	roadbe	N/A
roadbe	roadbed	N/A
roadbed	roadway	0.6018
roadway	road	0.5816
road	highway	0.6972
highway	expressway	0.7439
expressway	overpass	0.6509
overpass	viaduct	0.6964
viaduct	underpass	0.6594
underpass	roundabout	0.6527
roundabout	intersection	0.6501
intersection	6392 79	N/A
6392 79	CFA	N/A
CFA	comma	0.0442
comma	apostrophe	0.5250
apostrophe	semicolon	0.4965
semicolon	plural	0.4071
plural	preposition	0.3884
preposition	gerund	0.5344
gerund	participle	0.6426
participle	homophone	0.3980
homophone	homonyms	0.4954
homonyms	tilde	0.3866
tilde	diacritic	N/A
diacritic	ampersand	N/A
ampersand	possessive	0.2478
possessive	punctuation	0.2307
punctuation	grammatical	0.6369
grammatical	grammar	0.6494
grammar	syntax	0.5265
syntax	syntactical	0.6298
syntactical	adverb	0.4218
adverb	verb	0.5922
verb	6392 80	N/A
6392 80	CFA	N/A
CFA	distinction	0.1115
distinction	parallel	0.2451
parallel	comparison	0.2581
comparison	compare	0.6281
compare	comparable	0.5525
comparable	comparative	0.5459
comparative	comparability	0.5040
comparability	proforma	0.4258
proforma	consolidate	0.1406
consolidate	adjust	0.2861
adjust	compute	0.2811
compute	recalculate	0.3912
recalculate	calculation	0.4690
calculation	calculate	0.6523
calculate	approximate	0.5153
approximate	actual	0.5455
actual	correspond	0.3776
correspond	subtotal	0.1939
subtotal	aggregate	0.2273
aggregate	extrapolate	0.2009
extrapolate	6392 81	N/A
6392 81	CFA	N/A
CFA	os	0.0334
os	cpu	0.6461
cpu	usb	0.6650
usb	linux	0.6498
linux	osx	0.7419
osx	nvidia	0.6636
nvidia	gpu	0.6462
gpu	cpus	0.6518
cpus	unix	0.6378
unix	macintosh	0.7007
macintosh	microsoft	0.6943
microsoft	photoshop	0.7404
photoshop	matlab	0.6646
matlab	api	0.6018
api	gui	0.6741
gui	mozilla	0.6017
mozilla	netscape	0.6351
netscape	apis	0.6098
apis	ibm	0.6193
ibm	powerpc	0.6017
powerpc	6392 82	N/A
6392 82	CFA	N/A
CFA	nasally	-0.0556
nasally	nasal	0.6230
nasal	adenoidal	0.5274
adenoidal	quavery	0.6143
quavery	quaver	0.6595
quaver	toneless	0.5823
toneless	sibilant	0.6040
sibilant	guttural	0.6375
guttural	throaty	0.7065
throaty	throatier	0.6610
throatier	raspy	0.5409
raspy	breathy	0.6330
breathy	falsetto	0.6971
falsetto	vibrato	0.7068
vibrato	legato	0.7083
legato	tremolos	0.6822
tremolos	glissandi	0.7595
glissandi	glissando	0.7090
glissando	pizzicatos	0.6962
pizzicatos	pizzicato	0.7617
pizzicato	6392 84	N/A
6392 84	CFA	N/A
CFA	voyeur	-0.0240
voyeur	voyeurism	0.5946
voyeurism	peep	0.2074
peep	peek	0.4938
peek	poke	0.4549
poke	crawl	0.3875
crawl	paw	0.2614
paw	snuffle	0.3685
snuffle	cheep	0.3148
cheep	rustling	0.2396
rustling	chirrup	0.4685
chirrup	miaow	0.4752
miaow	mew	0.4367
mew	meow	0.4346
meow	whimpering	0.4702
whimpering	growl	0.4402
growl	yelp	0.6070
yelp	yelps	0.6927
yelps	yowl	0.6400
yowl	mewl	0.6357
mewl	6392 85	N/A
6392 85	CFA	N/A
CFA	fabricator	-0.0558
fabricator	assembler	0.4176
assembler	molder	0.3264
molder	manufacturer	0.3597
manufacturer	supplier	0.7429
supplier	distributor	0.6621
distributor	wholesaler	0.6585
wholesaler	dealer	0.5566
dealer	importer	0.4198
importer	exporter	0.7090
exporter	export	0.6243
export	import	0.7219
import	importation	0.6627
importation	exportation	0.7327
exportation	transship	0.4582
transship	shipment	0.3832
shipment	shipping	0.6294
shipping	shipper	0.5567
shipper	freight	0.5418
freight	cargo	0.6984
cargo	6392 86	N/A
6392 86	CFA	N/A
CFA	woodchuck	-0.0337
woodchuck	squirrel	0.5408
squirrel	fox	0.6795
fox	skunk	0.5301
skunk	raccoon	0.6282
raccoon	rabbit	0.6041
rabbit	possum	0.6299
possum	racoon	0.5479
racoon	critter	0.5586
critter	coyote	0.6098
coyote	cougar	0.7156
cougar	bobcat	0.6876
bobcat	opossum	0.5354
opossum	cat	0.4695
cat	feline	0.7326
feline	animal	0.5934
animal	pet	0.6338
pet	dog	0.7165
dog	canine	0.6918
canine	pooch	0.6387
pooch	6392 87	N/A
6392 87	CFA	N/A
CFA	slush	0.0061
slush	snow	0.5027
snow	snowstorm	0.7439
snowstorm	snowfall	0.7521
snowfall	blizzard	0.6347
blizzard	snowy	0.5956
snowy	wintry	0.7890
wintry	icy	0.6631
icy	wintery	0.5924
wintery	frigid	0.5805
frigid	chilly	0.7955
chilly	balmy	0.7442
balmy	sunny	0.7315
sunny	windy	0.6604
windy	blustery	0.7461
blustery	drizzly	0.6639
drizzly	overcast	0.6835
overcast	muggy	0.6308
muggy	humid	0.8148
humid	swelter	0.5607
swelter	6392 88	N/A
6392 88	CFA	N/A
CFA	addax	-0.0034
addax	eland	0.6538
eland	gemsbok	0.6712
gemsbok	waterbuck	0.6661
waterbuck	impala	0.6668
impala	nyala	0.6785
nyala	antelope	0.5890
antelope	klipspringer	0.5963
klipspringer	kudu	0.5924
kudu	springbok	0.6509
springbok	wildebeest	0.5322
wildebeest	rhino	0.5596
rhino	rhinoceros	0.7476
rhinoceros	elephant	0.6431
elephant	tiger	0.6681
tiger	lion	0.5121
lion	leopard	0.4527
leopard	giraffe	0.5319
giraffe	hippos	0.5335
hippos	hippo	0.7045
hippo	6392 89	N/A
6392 89	CFA	N/A
CFA	ration	0.0563
ration	atta	0.4377
atta	ghee	0.6146
ghee	sweetmeat	0.5866
sweetmeat	vada	0.6408
vada	channa	0.6099
channa	dalia	0.6278
dalia	ladyfinger	0.6402
ladyfinger	alphonso	0.6524
